نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,أصحاب سابقون,إضافات,النوع,سنة الاصدار,سعر السيارة بالشيكل
1,4,0,0,0.21295255228243762,54000,0,1,0,0,603,0.9272727272727289,0.1420469562153114
1,4,0,0,0.15673487744546885,94000,0,1,0,0,340,0.890909090909097,0.06596235013334828
0,4,0,0,0.1679784124128626,99999,0,1,0,0,431,0.7454545454545478,0.03793117947157239
0,4,0,0,0.1454913424780751,158,0,1,0,0,374,0.7090909090909087,0.028920159217049355
0,4,0,1,0.13424780751068136,99999,0,0,0,0,22,0.2909090909090913,0.009900008809796492
1,4,0,1,0.1679784124128626,100000,0,0,0,0,235,0.890909090909097,0.07397125603671283
1,5,0,1,0.23543962221722511,99999,0,0,0,0,469,0.5454545454545435,0.02291448090276387
0,4,0,0,0.1679784124128626,32000,0,1,0,0,612,0.9272727272727289,0.10100131346056815
1,4,0,0,0.23543962221722511,22000,0,0,0,0,429,0.9454545454545521,0.013904461761478764
0,4,0,1,0.12300427254328761,7000,0,0,0,0,305,0.909090909090913,0.06696346337126885
1,5,0,1,0.26917022711940636,0000000,0,1,0,0,582,0.8545454545454579,0.44938872025692567
0,4,0,1,0.1679784124128626,99999,0,1,0,0,66,0.38181818181817834,0.023915594140684438
0,2,0,1,0.1679784124128626,250000,0,0,0,0,592,0.7090909090909087,0.028921160330287278
1,1,0,1,0.32538790195637507,300000,1,0,1,1,533,0.8000000000000028,0.12903248412234403
1,4,0,1,0.20170901731504387,1,0,0,0,0,383,0.7090909090909087,0.04894342508869863
1,4,0,1,0.1679784124128626,242000,0,1,0,0,132,0.7454545454545478,0.03192450004404898
1,4,0,0,0.1679784124128626,118000,0,1,0,0,431,0.890909090909097,0.07397125603671283
1,4,0,1,0.23543962221722511,150.000,1,1,1,1,429,0.909090909090913,0.1390436165015497
0,4,0,0,0.1679784124128626,22000,0,1,0,0,612,0.9454545454545521,0.09499463403304474
1,3,0,1,0.26917022711940636,390000,2,1,2,2,441,0.5454545454545435,0.05995567070582487
1,4,0,0,0.21295255228243762,95000,0,1,0,0,426,0.909090909090913,0.10800910612601211
0,4,0,0,0.0021362716438048136,17500,0,1,0,0,191,0.909090909090913,0.007897782333955357
0,4,0,0,0.1679784124128626,70000,0,1,0,0,114,0.8727272727272739,0.03693006623365182
0,4,0,0,0.1679784124128626,140000,1,1,1,1,97,0.836363636363642,0.08898795460552134
0,4,0,0,0.1454913424780751,99999,0,1,0,0,374,0.6727272727272767,0.028921160330287278
1,4,0,0,0.21295255228243762,103000,0,1,0,0,603,0.8727272727272739,0.09899908698472701
0,4,0,0,0.1679784124128626,99999,1,1,1,1,587,0.7454545454545478,0.0469411986128575
0,4,0,0,0.1679784124128626,85000,0,0,0,0,66,0.8727272727272739,0.11902135174313837
0,4,0,0,0.21295255228243762,75000,1,1,1,1,381,0.9272727272727289,0.17708591954253128
0,4,0,2,0.21295255228243762,69000,1,1,1,1,365,0.890909090909097,0.1420469562153114
1,4,0,1,0.1679784124128626,99999,0,0,0,0,132,0.7454545454545478,0.03693006623365182
1,4,0,0,0.1679784124128626,61000,1,1,1,1,430,0.909090909090913,0.07196902956087169
0,4,0,0,0.2804137620868001,99999,1,1,1,1,471,0.6545454545454537,0.05394899127830147
0,4,0,0,0.1454913424780751,200000,0,0,0,0,374,0.6727272727272767,0.03292561328196955
0,4,0,0,0.1679784124128626,215,0,1,0,0,423,0.7454545454545478,0.042936745661175224
1,4,0,0,0.21295255228243762,75000,1,0,1,1,603,0.9272727272727289,0.1490547488807554
1,4,0,2,0.32538790195637507,168000,1,0,1,1,43,0.8000000000000028,0.1640714474495639
0,4,0,0,0.1679784124128626,23000,0,0,0,0,609,0.9454545454545521,0.0869857281296802
0,4,0,1,0.12300427254328761,127000,0,0,0,0,305,0.8727272727272739,0.06896568984710998
0,4,0,0,0.1679784124128626,12222,0,1,0,0,340,0.8181818181818188,0.04594008537493693
1,4,0,1,0.21295255228243762,16956,0,1,0,0,24,0.6727272727272767,0.03893229270949296
0,4,0,1,0.1454913424780751,160000,0,1,0,0,27,0.836363636363642,0.03693006623365182
1,4,0,2,0.21295255228243762,113000,0,0,0,0,270,0.909090909090913,0.10400465317432984
1,4,0,0,0.21295255228243762,190000,0,0,0,0,372,0.9454545454545521,0.12903248412234403
1,4,0,0,0.21295255228243762,133400,0,0,0,0,372,0.9272727272727289,0.1490547488807554
0,0,0,0,0.1679784124128626,99999,0,0,0,0,433,0.8000000000000028,0.043937858899095794
0,4,0,1,0.1679784124128626,99999,0,1,0,0,21,0.5999999999999985,0.013904461761478764
1,4,0,1,0.1679784124128626,177000,0,1,0,0,270,0.8545454545454579,0.06996680308503055
1,4,0,0,0.23543962221722511,99999,0,1,0,0,429,0.9272727272727289,0.15406031507035822
0,4,0,0,0.1454913424780751,32000,1,0,1,1,425,0.9454545454545521,0.07597348251255395
1,4,0,1,0.20170901731504387,264000,0,1,0,0,270,0.7454545454545478,0.0469411986128575
0,4,0,0,0.10051720260850013,81000,0,1,0,0,374,0.9454545454545521,0.08498350165383907
1,4,0,0,0.1679784124128626,99999,0,1,0,0,248,0.890909090909097,0.06195789718166601
0,4,0,1,0.21295255228243762,17500,1,1,1,1,381,0.9454545454545521,0.17408257982876957
0,4,0,1,0.1454913424780751,99999,0,0,0,0,21,0.8545454545454579,0.04894342508869863
0,4,0,1,0.1679784124128626,99999,0,0,0,0,66,0.4000000000000014,0.018910027951081602
1,4,0,0,0.1679784124128626,24000,0,0,0,0,426,0.9454545454545521,0.11391567422974347
1,4,0,0,0.23543962221722511,50000,0,0,0,0,429,0.9454545454545521,0.1640714474495639
0,4,0,0,0.1454913424780751,99999,0,1,0,0,602,0.6545454545454537,0.024916707378605005
1,4,0,1,0.21295255228243762,140000,0,0,0,0,390,0.909090909090913,0.11201355907769439
0,4,0,0,0.1679784124128626,27000,1,1,1,1,612,0.9454545454545521,0.11401578555353552
0,4,0,0,0.10051720260850013,40,0,1,0,0,424,0.9454545454545521,0.05695233099206317
1,4,0,0,0.17922194738025635,57000,0,1,0,0,426,0.890909090909097,0.09899908698472701
0,4,0,0,0.1454913424780751,70000,0,1,0,0,428,0.9272727272727289,0.0869857281296802
1,3,0,1,0.26917022711940636,700000,0,1,0,0,441,0.7454545454545478,0.09399352079512417
0,4,0,0,0.1454913424780751,42000,0,1,0,0,425,0.890909090909097,0.06095678394374544
1,4,0,0,0.17922194738025635,74000,0,1,0,0,422,0.9272727272727289,0.011246506114799656
1,4,0,0,0.21295255228243762,76000,0,1,0,0,279,0.909090909090913,0.12703025764650291
0,4,0,1,0.1454913424780751,00000000,1,0,1,1,110,0.38181818181817834,0.01090112204771706
0,5,0,0,0.24668315718461886,99999,1,0,1,1,461,0.36363636363636237,0.021913367664843305
0,4,0,0,0.34787497189116257,99999,1,0,1,1,327,0.7636363636363638,0.05695233099206317
1,5,0,1,0.2579266921520126,00000000,0,0,0,0,377,0.5454545454545435,0.018910027951081602
1,4,0,0,0.21295255228243762,49000,0,1,0,0,603,0.9454545454545521,0.13503916354986745
0,4,0,0,0.1679784124128626,75000,0,1,0,0,595,0.909090909090913,0.05895455746790431
0,4,0,0,0.1454913424780751,180000,0,1,0,0,593,0.890909090909097,0.05344843465934118
0,4,0,0,0.1679784124128626,99999,0,1,0,0,280,0.7818181818181869,0.03793117947157239
1,4,0,0,0.73015516078255,270000,0,1,0,0,149,0.7272727272727318,0.06796457660918942
0,4,0,0,0.21295255228243762,40000,1,0,1,1,472,0.9272727272727289,0.284205036000032
0,4,0,0,0.1454913424780751,63000,1,0,1,1,305,0.909090909090913,0.11201355907769439
1,4,0,0,0.21295255228243762,99999,1,1,1,1,598,0.8545454545454579,0.08798684136760077
0,4,0,1,0.12300427254328761,94000,0,1,0,0,305,0.9272727272727289,0.07697459575047452
0,4,0,0,0.1454913424780751,58,0,1,0,0,593,0.8545454545454579,0.05495010451622204
0,0,0,0,0.1679784124128626,175000,0,1,0,0,341,0.8727272727272739,0.034927839757810684
0,4,0,0,0.1679784124128626,99999,0,0,0,0,21,0.8545454545454579,0.04093351807209617
0,4,0,0,0.1679784124128626,110000,0,1,0,0,612,0.9454545454545521,0.09399352079512417
1,4,0,0,0.17922194738025635,60000,1,1,1,1,422,0.9272727272727289,0.12202469145690006
1,4,0,0,0.21295255228243762,99999,0,0,0,0,371,0.8727272727272739,0.17908814601837242
1,4,0,1,0.1454913424780751,180000,1,1,1,1,423,0.8727272727272739,0.0469411986128575
1,4,0,1,0.1679784124128626,1000000,0,1,0,0,390,0.8727272727272739,0.08898795460552134
0,4,0,0,0.1904654823476501,133000,1,1,1,1,372,0.8000000000000028,0.07397125603671283
1,4,0,1,0.20170901731504387,99999,0,0,0,0,24,0.6545454545454537,0.020912254426922735
1,4,0,1,0.20170901731504387,140000,0,0,0,0,270,0.8000000000000028,0.06896568984710998
0,4,0,0,0.1454913424780751,110000,0,1,0,0,423,0.836363636363642,0.04594008537493693
0,4,0,1,0.1679784124128626,99999,1,1,1,1,383,0.7090909090909087,0.0469411986128575
1,4,0,1,0.1679784124128626,53000,0,1,0,0,132,0.9272727272727289,0.09399352079512417
0,4,0,0,0.12300427254328761,74000,0,1,0,0,546,0.8727272727272739,0.044938972137016364
0,4,0,0,0.15673487744546885,99999,0,0,0,0,607,0.6545454545454537,0.02691893385444614
0,4,0,0,0.008320215875871376,50000,1,1,1,1,305,0.9272727272727289,0.13403805031194688
1,4,0,0,0.21295255228243762,70000,2,1,2,2,603,0.9272727272727289,0.14304806945323198
0,4,0,0,0.1904654823476501,200,1,0,1,1,37,0.5999999999999985,0.002491770849184293
0,4,0,1,0.1679784124128626,180,0,1,0,0,610,0.7090909090909087,0.03192450004404898
1,4,0,0,0.21295255228243762,39600,1,1,1,1,598,0.9272727272727289,0.1390436165015497
0,4,0,0,0.1679784124128626,25000,0,0,0,0,612,0.9636363636363681,0.11101244583977382
0,4,0,0,0.21295255228243762,000,1,0,1,1,372,0.7090909090909087,0.05595121775414261
1,5,0,1,0.21295255228243762,99999,0,0,0,0,537,0.7090909090909087,0.043937858899095794
1,5,0,1,0.20170901731504387,1000,0,1,0,0,270,0.7818181818181869,0.043937858899095794
1,5,0,1,0.1679784124128626,220,0,0,0,0,247,0.909090909090913,0.044938972137016364
0,4,0,0,0.1679784124128626,99999,1,1,1,1,608,0.8181818181818188,0.04694019749961958
0,3,0,0,0.34787497189116257,20000,1,0,1,1,327,0.8000000000000028,0.05895455746790431
1,4,0,1,0.21295255228243762,99999,0,0,0,0,286,0.8000000000000028,0.07897682222631566
1,4,0,0,0.21295255228243762,200000,1,1,1,1,257,0.7636363636363638,0.03993340594741352
1,4,0,0,0.21295255228243762,61000,0,1,0,0,603,0.9454545454545521,0.1370413900257086
0,4,0,1,0.10051720260850013,0000,0,1,0,0,402,0.36363636363636237,0.009900008809796492
1,4,0,0,0.21295255228243762,55,0,1,0,0,598,0.9272727272727289,0.11501689879145609
0,4,0,0,0.21295255228243762,58000,1,1,1,1,147,0.890909090909097,0.15906588125996107
3,4,0,0,0.1679784124128626,30000,1,1,1,1,596,0.9454545454545521,0.10400465317432984
0,4,0,1,0.1904654823476501,226,2,1,2,2,372,0.5818181818181826,0.020912254426922735
0,4,0,0,0.1286260400269845,44000,0,0,0,0,424,0.890909090909097,0.042936745661175224
0,4,0,0,0.21295255228243762,190,1,1,1,1,105,0.8181818181818188,0.1240269179327412
0,4,0,0,0.1454913424780751,85000,0,1,0,0,607,0.7454545454545478,0.03893229270949296
0,4,0,0,0.1454913424780751,100,1,0,1,1,386,0.8727272727272739,0.07697459575047452
0,4,0,1,0.1454913424780751,000,0,1,0,0,280,0.7636363636363638,0.035928952995731255
0,4,0,1,0.1454913424780751,188,0,1,0,0,383,0.8181818181818188,0.06796457660918942
1,4,0,0,0.32538790195637507,80000,1,0,1,1,388,0.890909090909097,0.2691883374312235
0,4,0,0,0.16741623566449293,99999,2,1,2,2,340,0.8545454545454579,0.04594008537493693
0,4,0,1,0.12300427254328761,115000,0,1,0,0,374,0.909090909090913,0.06195789718166601
1,4,0,1,0.21295255228243762,99999,0,0,0,0,24,0.6727272727272767,0.024916707378605005
0,4,0,1,0.1454913424780751,64000,1,1,1,1,374,0.8545454545454579,0.06396012365750714
0,4,0,0,0.1679784124128626,188000,0,1,0,0,340,0.8181818181818188,0.04193563242325466
0,4,0,0,0.1454913424780751,70000,0,1,0,0,593,0.9454545454545521,0.07497136816139546
0,4,0,0,0.1904654823476501,99999,1,1,1,1,503,0.8181818181818188,0.10901021936393268
0,4,0,0,0.1679784124128626,000000,0,1,0,0,183,0.5999999999999985,0.020912254426922735
0,4,0,0,0.21295255228243762,108000,1,1,1,1,365,0.8545454545454579,0.11902135174313837
1,1,0,1,0.2579266921520126,99999,2,1,2,2,8,0.6727272727272767,0.03693006623365182
0,4,0,0,0.1454913424780751,99999,2,1,2,2,111,0.7090909090909087,0.020912254426922735
1,5,0,0,0.26917022711940636,123456,0,0,0,0,507,0.5818181818181826,0.030923386806128415
1,4,0,1,0.32538790195637507,0,0,1,0,0,483,0.7272727272727318,0.0839823884159185
1,4,0,0,0.21295255228243762,117000,0,1,0,0,284,0.9272727272727289,0.09699686050888587
0,4,0,0,0.10051720260850013,65000,0,0,0,0,424,0.890909090909097,0.043937858899095794
0,4,0,1,0.12300427254328761,90000,0,1,0,0,305,0.9272727272727289,0.07497236927463338
0,4,0,0,0.1679784124128626,90,1,1,1,1,430,0.8181818181818188,0.052947878040380904
1,4,0,0,0.32538790195637507,230000,1,1,1,1,601,0.7272727272727318,0.033926726519890114
0,4,0,0,0.1679784124128626,00000000,0,0,0,0,593,0.981818181818184,0.11701912526729723
1,5,0,0,0.23543962221722511,99999,2,0,2,2,536,0.7272727272727318,0.043937858899095794
1,4,0,1,0.1679784124128626,150,0,1,0,0,270,0.8000000000000028,0.05895455746790431
0,4,0,0,0.15673487744546885,194045,0,1,0,0,607,0.7090909090909087,0.035928952995731255
0,4,0,0,0.2579266921520126,193000,0,0,0,0,164,0.7454545454545478,0.0839823884159185
1,4,0,0,0.21295255228243762,100000,1,1,1,1,598,0.8545454545454579,0.08498350165383907
1,5,0,1,0.26917022711940636,99999,0,0,0,0,377,0.6909090909090927,0.04894342508869863
1,4,0,1,0.1679784124128626,99999,0,1,0,0,280,0.8000000000000028,0.050945651564539764
0,4,0,0,0.1679784124128626,50000,0,0,0,0,612,0.9272727272727289,0.09399352079512417
1,4,0,1,0.1679784124128626,160,2,1,2,2,132,0.909090909090913,0.07397125603671283
1,4,0,0,0.21295255228243762,140000,1,0,1,1,469,0.9272727272727289,0.26418277124162065
0,4,0,1,0.12300427254328761,120000,0,1,0,0,305,0.909090909090913,0.011246506114799656
1,4,0,1,0.20170901731504387,200,0,0,0,0,270,0.7454545454545478,0.050945651564539764
0,4,0,1,0.1286260400269845,124000,0,1,0,0,341,0.8181818181818188,0.035928952995731255
1,5,0,1,0.20170901731504387,750000,1,1,1,1,386,0.7454545454545478,0.051946764802460334
1,4,0,0,0.21295255228243762,154000,0,0,0,0,270,0.8545454545454579,0.09199129431928303
0,3,0,0,0.1679784124128626,330000,0,1,0,0,340,0.6727272727272767,0.023915594140684438
1,4,0,1,0.1679784124128626,128000,0,1,0,0,270,0.8545454545454579,0.07297014279879226
1,4,0,0,0.23543962221722511,99999,1,0,1,1,603,0.9454545454545521,0.17508369306669014
0,4,0,1,0.1454913424780751,70000,1,0,1,1,27,0.909090909090913,0.05895455746790431
1,4,0,0,0.21295255228243762,99999,0,1,0,0,598,0.836363636363642,0.07397125603671283
0,4,0,1,0.12300427254328761,80000,0,1,0,0,374,0.890909090909097,0.05895455746790431
0,4,0,0,0.10051720260850013,99999,0,1,0,0,424,0.9272727272727289,0.04894342508869863
1,4,0,1,0.1679784124128626,68000,0,1,0,0,132,0.9272727272727289,0.07347069941775254
0,4,0,1,0.1679784124128626,99999,2,1,2,2,292,0.34545454545454635,0.008898895571875926
1,4,0,0,0.21295255228243762,95000,1,1,1,1,426,0.909090909090913,0.11201355907769439
1,4,0,0,0.1679784124128626,119000,0,1,0,0,431,0.909090909090913,0.07196902956087169
0,4,0,0,0.1679784124128626,160,1,1,1,1,431,0.890909090909097,0.06596235013334828
0,4,0,1,0.11176073757589387,1000,2,0,2,2,231,0.3090909090909073,0.007897782333955357
1,4,0,1,0.20170901731504387,99999,0,1,0,0,372,0.5636363636363666,0.023915594140684438
1,5,0,1,0.20170901731504387,99999,1,1,1,1,270,0.7818181818181869,0.03292561328196955
0,4,0,0,0.1679784124128626,200000,0,1,0,0,416,0.6909090909090927,0.030923386806128415
0,4,0,0,0.1679784124128626,99999,1,1,1,1,587,0.7454545454545478,0.04193563242325466
1,4,0,0,0.21295255228243762,45000,0,1,0,0,598,0.9454545454545521,0.12903248412234403
0,4,0,0,0.10051720260850013,19000,0,0,0,0,301,0.9454545454545521,0.09799697263356852
1,5,0,1,0.20170901731504387,1234,0,0,0,0,118,0.5454545454545435,0.012903348523558195
1,4,0,0,0.21295255228243762,99999,1,1,1,1,603,0.9272727272727289,0.1490547488807554
1,4,0,1,0.20170901731504387,315000,0,0,0,0,390,0.7454545454545478,0.05895455746790431
0,4,0,0,0.21295255228243762,32000,1,1,1,1,365,0.9454545454545521,0.14905374776751748
0,4,0,1,0.10051720260850013,99999,0,1,0,0,107,0.8000000000000028,0.025917820616525575
1,4,0,0,0.23543962221722511,140000,1,1,1,1,429,0.8545454545454579,0.11902135174313837
1,4,0,0,0.32538790195637507,200000,1,1,1,1,137,0.8181818181818188,0.27919946981042915
1,4,0,0,0.21295255228243762,130000,0,1,0,0,598,0.890909090909097,0.09899908698472701
1,5,0,1,0.20170901731504387,500000,0,0,0,0,385,0.7454545454545478,0.033926726519890114
0,4,0,0,0.21295255228243762,43000,1,0,1,1,472,0.9454545454545521,0.2191326755351951
0,4,0,1,0.07803013267371262,2000000,0,1,0,0,185,0.5999999999999985,0.011902235285637627
0,4,0,0,0.10051720260850013,99999,2,1,2,2,300,0.890909090909097,0.06496123689542771
0,4,0,0,0.15673487744546885,11000,1,1,1,1,305,0.9636363636363681,0.12502803117066177
0,4,0,0,0.1454913424780751,68000,1,0,1,1,305,0.909090909090913,0.10700799288809155
1,4,0,1,0.26917022711940636,1040,0,1,0,0,544,0.909090909090913,0.15906588125996107
0,4,0,1,0.1454913424780751,122000,0,0,0,0,27,0.836363636363642,0.03893229270949296
0,4,0,0,0.1679784124128626,80000,0,0,0,0,430,0.890909090909097,0.06496123689542771
1,4,0,1,0.21239037553406792,190000,0,1,0,0,390,0.9636363636363681,0.11401578555353552
1,4,0,0,0.21295255228243762,115000,0,1,0,0,598,0.8727272727272739,0.07397125603671283
0,4,0,0,0.1904654823476501,126000,0,1,0,0,21,0.7090909090909087,0.03693006623365182
0,4,0,0,0.15673487744546885,8000,1,1,1,1,372,0.9636363636363681,0.17208035335292846
0,4,0,0,0.1679784124128626,22000,0,0,0,0,609,0.9454545454545521,0.09399352079512417
0,4,0,0,0.32538790195637507,92000,0,1,0,0,129,0.7636363636363638,0.030923386806128415
0,4,0,1,0.1454913424780751,0000,0,0,0,0,21,0.5636363636363666,0.01790891471316103
0,4,0,0,0.1454913424780751,70000,1,1,1,1,155,0.890909090909097,0.10400465317432984
1,0,0,1,0.21295255228243762,1000,2,1,2,2,11,0.6363636363636377,0.020912254426922735
1,4,0,0,0.21295255228243762,200000,0,1,0,0,279,0.8727272727272739,0.11401578555353552
0,4,0,0,0.1679784124128626,950000,1,1,1,1,502,0.8727272727272739,0.1240269179327412
1,4,0,0,0.21295255228243762,000000,0,1,0,0,603,0.9272727272727289,0.13604027678778802
0,4,0,1,0.1679784124128626,00000,0,1,0,0,16,0.2909090909090913,0.007897782333955357
0,4,0,1,0.1454913424780751,100000,0,1,0,0,27,0.836363636363642,0.034927839757810684
1,5,0,1,0.1679784124128626,99999,0,1,0,0,280,0.8181818181818188,0.028921160330287278
0,4,0,0,0.1679784124128626,99999,0,1,0,0,593,0.909090909090913,0.065461793514388
0,4,0,0,0.1679784124128626,99999,1,1,1,1,587,0.7454545454545478,0.04594008537493693
0,4,0,1,0.07803013267371262,220000,0,0,0,0,185,0.5999999999999985,0.011902235285637627
1,4,0,1,0.1679784124128626,200,0,1,0,0,270,0.890909090909097,0.07597348251255395
0,4,0,1,0.12300427254328761,100000,0,0,0,0,280,0.8727272727272739,0.05895455746790431
1,4,0,1,0.1679784124128626,354000,0,1,0,0,132,0.836363636363642,0.052947878040380904
1,4,0,0,0.21295255228243762,55000,0,1,0,0,426,0.9272727272727289,0.12903248412234403
0,4,0,0,0.10051720260850013,52000,1,1,1,1,424,0.9454545454545521,0.05394899127830147
1,4,0,1,0.1679784124128626,129000,0,0,0,0,386,0.8545454545454579,0.05995567070582487
1,4,0,0,0.32538790195637507,26000,1,1,1,1,548,0.9272727272727289,0.28921060218963485
1,4,0,0,0.1679784124128626,195000,1,1,1,1,593,0.836363636363642,0.5995557059450108
1,4,0,1,0.21295255228243762,94000,0,1,0,0,603,0.9272727272727289,0.14104584297739084
1,4,0,0,0.21295255228243762,180000,1,0,1,1,372,0.890909090909097,0.14404918269115255
0,5,0,0,0.23543962221722511,99999,1,0,1,1,469,0.34545454545454635,0.030923386806128415
0,4,0,0,0.21295255228243762,50000,1,0,1,1,270,0.909090909090913,0.1390436165015497
0,4,0,0,0.1454913424780751,19000,0,0,0,0,593,0.9272727272727289,0.07597348251255395
0,4,0,0,0.1679784124128626,137000,0,1,0,0,587,0.7818181818181869,0.04093451918533409
1,5,0,1,0.20170901731504387,99999,0,1,0,0,270,0.7636363636363638,0.0374306228526121
1,4,0,0,0.1679784124128626,99999,0,1,0,0,593,0.9454545454545521,0.0839823884159185
0,4,0,0,0.10051720260850013,35000,0,1,0,0,301,0.9272727272727289,0.11601801202937666
0,4,0,0,0.21295255228243762,55000,1,0,1,1,365,0.9272727272727289,0.1640714474495639
0,4,0,0,0.1454913424780751,99999,0,1,0,0,607,0.7090909090909087,0.034927839757810684
0,4,0,0,0.21295255228243762,62000,1,1,1,1,501,0.9272727272727289,0.20411597696638661
0,0,0,0,0.1454913424780751,99999,0,1,0,0,318,0.7818181818181869,0.023915594140684438
1,3,0,2,0.21295255228243762,75000,1,0,1,1,598,0.7818181818181869,0.04594008537493693
1,4,0,0,0.17922194738025635,52000,0,1,0,0,422,0.9454545454545521,0.09499463403304474
1,4,0,0,0.1679784124128626,72000,0,1,0,0,593,0.909090909090913,0.07597348251255395
1,4,0,2,0.21295255228243762,180000,1,0,1,1,93,0.890909090909097,0.19911041077678376
0,4,0,0,0.1679784124128626,55000,1,0,1,1,612,0.9272727272727289,0.09899908698472701
0,4,0,1,0.13424780751068136,15000,0,1,0,0,22,0.2909090909090913,0.006896669096034791
0,4,0,0,0.10051720260850013,105,0,1,0,0,424,0.890909090909097,0.03993340594741352
1,4,0,1,0.1679784124128626,0,0,1,0,0,254,0.8545454545454579,0.051946764802460334
0,4,0,0,0.1454913424780751,200,0,0,0,0,374,0.6363636363636377,0.024916707378605005
0,4,0,1,0.12300427254328761,64000,0,1,0,0,305,0.9272727272727289,0.07297014279879226
1,4,0,0,0.21295255228243762,145000,1,1,1,1,279,0.8727272727272739,0.1240269179327412
0,4,0,0,0.1904654823476501,123456,1,0,1,1,38,0.5999999999999985,0.02141281104588302
0,4,0,0,0.15673487744546885,13000,1,0,1,1,305,0.9454545454545521,0.12803137088442346
1,5,0,1,0.20170901731504387,500000,0,1,0,0,270,0.7454545454545478,0.04093451918533409
1,1,0,1,0.21295255228243762,35000,1,1,1,1,367,0.6181818181818217,0.033926726519890114
1,4,0,0,0.23543962221722511,15000,0,1,0,0,603,0.836363636363642,0.0839823884159185
0,4,0,0,0.1454913424780751,95000,1,1,1,1,383,0.8181818181818188,0.07697459575047452
0,4,0,1,0.10051720260850013,99999,1,1,1,1,402,0.4000000000000014,0.01090112204771706
1,1,0,1,0.5502586013042501,52555,0,1,0,0,493,0.36363636363636237,0.028921160330287278
0,4,0,1,0.1454913424780751,177000,0,1,0,0,404,0.7454545454545478,0.029922273568207845
0,4,0,0,0.1454913424780751,70000,0,1,0,0,593,0.909090909090913,0.06195789718166601
0,4,0,0,0.10051720260850013,85000,0,1,0,0,299,0.9272727272727289,0.09099018108136248
1,4,0,0,0.23543962221722511,99999,1,1,1,1,603,0.7272727272727318,0.05394899127830147
0,4,0,1,0.12300427254328761,110000,0,1,0,0,305,0.890909090909097,0.05995567070582487
1,4,0,0,0.23543962221722511,99999,0,0,0,0,603,0.9272727272727289,0.14805363564283483
0,4,0,0,0.10051720260850013,110000,2,1,2,2,300,0.909090909090913,0.07096791632295112
1,4,0,0,0.1679784124128626,100000,1,1,1,1,587,0.890909090909097,0.06095678394374544
0,4,0,0,0.10051720260850013,44000,0,1,0,0,424,0.9272727272727289,0.04644064199389721
1,4,0,0,0.21295255228243762,180000,1,1,1,1,98,0.8545454545454579,0.10901021936393268
0,4,0,0,0.32538790195637507,99999,1,1,1,1,81,0.8545454545454579,0.1640714474495639
1,3,0,1,0.26917022711940636,98000,0,1,0,0,50,0.8181818181818188,0.11902135174313837
0,4,0,0,0.1454913424780751,50000,0,1,0,0,593,0.890909090909097,0.05495010451622204
1,4,0,0,0.1679784124128626,250,1,1,1,1,257,0.8000000000000028,0.040433962566373806
0,4,0,0,0.25680233865527324,99999,0,0,0,0,158,0.7454545454545478,0.06796457660918942
1,4,0,0,0.21295255228243762,60000,0,0,0,0,605,0.9272727272727289,0.14104584297739084
0,4,0,0,0.1454913424780751,76000,0,1,0,0,568,0.7818181818181869,0.03642950961469154
1,4,0,0,0.21295255228243762,140000,0,1,0,0,284,0.9272727272727289,0.16106810773580219
0,4,0,0,0.12300427254328761,115000,2,1,2,2,374,0.890909090909097,0.06396012365750714
0,4,0,0,0.10051720260850013,33500,2,1,2,2,424,0.9272727272727289,0.052947878040380904
1,4,0,0,0.23543962221722511,90000,0,1,0,0,429,0.9272727272727289,0.1460514091669937
0,4,0,0,0.39284911176073756,1000,1,1,1,1,156,0.8727272727272739,0.2691883374312235
0,0,0,0,0.1286260400269845,8568996,0,1,0,0,27,0.5818181818181826,0.014905574999399332
0,4,0,0,0.38160557679334384,177314,1,1,1,1,477,0.7454545454545478,0.09399352079512417
0,4,0,0,0.1454913424780751,74000,0,0,0,0,27,0.8545454545454579,0.04594008537493693
1,4,0,1,0.26917022711940636,99999,0,0,0,0,367,0.6363636363636377,0.043937858899095794
0,4,0,0,0.1679784124128626,75000,0,1,0,0,341,0.8545454545454579,0.050945651564539764
0,4,0,0,0.1904654823476501,118,1,0,1,1,496,0.836363636363642,0.11902135174313837
1,4,0,1,0.21295255228243762,95000,0,1,0,0,390,0.909090909090913,0.009399452190836209
1,4,0,0,0.21295255228243762,125000,0,0,0,0,63,0.890909090909097,0.09899908698472701
0,4,0,1,0.1679784124128626,232,0,1,0,0,21,0.8000000000000028,0.032425056663009266
1,4,0,0,0.21295255228243762,18000,1,1,1,1,603,0.9454545454545521,0.1640714474495639
1,4,0,0,0.21295255228243762,16000,1,1,1,1,603,0.9636363636363681,0.16907701363916675
1,1,0,1,0.26917022711940636,75000,0,0,0,0,393,0.8181818181818188,0.008898895571875926
1,1,0,1,0.32538790195637507,35555,0,1,0,0,482,0.7090909090909087,0.11902135174313837
0,4,0,1,0.1679784124128626,25000,0,0,0,0,292,0.38181818181817834,0.014905574999399332
1,5,0,1,0.20170901731504387,99999,0,1,0,0,280,0.6909090909090927,0.024916707378605005
0,4,0,1,0.10051720260850013,87000,0,0,0,0,300,0.9272727272727289,0.06896568984710998
1,5,0,1,0.1679784124128626,99999,0,1,0,0,280,0.7818181818181869,0.04193563242325466
